ID,Article,Authors,Published_Year,Tag,Link
40097772,Temporal trends in time toxicity of R-CHOP: a nationwide hospital-based database analysis in Japan.,"['Araie H', 'Seki T', 'Okada A', 'Yamauchi T', 'Nangaku M', 'Kadowaki T', 'Ohe K', 'Yamauchi T', 'Yamaguchi S.']",2025,Support Care Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097772/
40097765,Baloxavir improves disease outcomes in mice after intranasal or ocular infection with Influenza A virus H5N1-contaminated cow's milk.,"['Jones JC', 'Andreev K', 'Fabrizio TP', 'Bowman AS', 'Govorkova EA', 'Webby RJ.']",2025,Nat Microbiol.,https://pubmed.ncbi.nlm.nih.gov/40097765/
40097764,ROS Regulate Rotenone-induced SH-SY5Y Dopamine Neuron Death Through Ferroptosis-mediated Autophagy and Apoptosis.,"['Li X', 'Li W', 'Xie X', 'Fang T', 'Yang J', 'Shen Y', 'Wang Y', 'Wang H', 'Tao L', 'Zhang H.']",2025,Mol Neurobiol.,https://pubmed.ncbi.nlm.nih.gov/40097764/
40097763,SARM1: The Checkpoint of Axonal Degeneration in the Nervous System Disorders.,"['Karnik A', 'Joshi A.']",2025,Mol Neurobiol.,https://pubmed.ncbi.nlm.nih.gov/40097763/
40097742,The time is now: accounting for time-of-day effects to improve reproducibility and translation of metabolism research.,"['Deota S', 'Pendergast JS', 'Kolthur-Seetharam U', 'Esser KA', 'Gachon F', 'Asher G', 'Dibner C', 'Benitah SA', 'Escobar C', 'Muoio DM', 'Zhang EE', 'Hotamışlıgil GS', 'Bass J', 'Takahashi JS', 'Rabinowitz JD', 'Lamia KA', 'de Cabo R', 'Kajimura S', 'Longo VD', 'Xu Y', 'Lazar MA', 'Verdin E', 'Zierath JR', 'Auwerx J', 'Drucker DJ', 'Panda S.']",2025,Nat Metab.,https://pubmed.ncbi.nlm.nih.gov/40097742/
40097724,Smooth muscle cell Piezo1 depletion results in impaired contractile properties in murine small bowel.,"['Bautista GM', 'Du Y', 'Matthews MJ', 'Flores AM', 'Kushnir NR', 'Sweeney NK', 'Nguyen NPN', 'Tokhtaeva E', 'Solorzano-Vargas RS', 'Lewis M', 'Stelzner M', 'He X', 'Dunn JCY', 'Martin MG.']",2025,Commun Biol.,https://pubmed.ncbi.nlm.nih.gov/40097724/
40097711,A radical manifesto for truth.,['Jones JPG.'],2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40097711/
40097683,Toward single-molecule protein sequencing using nanopores.,"['Lu C', 'Bonini A', 'Viel JH', 'Maglia G.']",2025,Nat Biotechnol.,https://pubmed.ncbi.nlm.nih.gov/40097683/
40097672,An open letter to graduate students and other procrastinators: it's time to write.,['Hazelett DJ.'],2025,Nat Biotechnol.,https://pubmed.ncbi.nlm.nih.gov/40097672/
40097663,Molecular residual disease analysis of adjuvant osimertinib in resected EGFR-mutated stage IB-IIIA non-small-cell lung cancer.,"['Herbst RS', 'John T', 'Grohé C', 'Goldman JW', 'Kato T', 'Laktionov K', 'Bonanno L', 'Tiseo M', 'Majem M', 'Dómine M', 'Ahn MJ', 'Kowalski DM', 'Pérol M', 'Sriuranpong V', 'Özgüroğlu M', 'Bhetariya P', 'Markovets A', 'Rukazenkov Y', 'Muldoon C', 'Robichaux J', 'Hartmaier R', 'Tsuboi M', 'Wu YL.']",2025,Nat Med.,https://pubmed.ncbi.nlm.nih.gov/40097663/
40097662,Association between relative fat mass and risk of gallstones in adults.,"['Wang J', 'He W', 'Shi R', 'Huang Y', 'Qin C', 'Chen X', 'Zeng X', 'Huang Y', 'Wang D.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097662/
40097658,Design of sensitive monospecific and bispecific synthetic chimeric T cell receptors for cancer therapy.,"['Simon S', 'Bugos G', 'Prins R', 'Rajan A', 'Palani A', 'Heyer K', 'Stevens A', 'Zeng L', 'Thompson KA', 'Atilla PA', 'Price JP', 'Kluesner MG', 'Jaeger-Ruckstuhl CA', 'Shabaneh TB', 'Olson JM', 'Su X', 'Riddell SR.']",2025,Nat Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097658/
40097657,Odronextamab monotherapy in patients with relapsed/refractory diffuse large B cell lymphoma: primary efficacy and safety analysis in phase 2 ELM-2 trial.,"['Kim WS', 'Kim TM', 'Cho SG', 'Jarque I', 'Iskierka-Jażdżewska E', 'Poon LM', 'Prince HM', 'Zhang H', 'Cao J', 'Zhang M', 'Tessoulin B', 'Oh SY', 'Lim F', 'Carpio C', 'Tan TD', 'Ayyappan S', 'Gutierrez A', 'Cai J', 'Ufkin M', 'Shariff S', 'Brouwer-Visser J', 'Chaudhry A', 'Mohamed H', 'Ambati S', 'Walewski J; ELM-2 Investigators.']",2025,Nat Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097657/
40097656,Engineered bacteria for near-infrared light-inducible expression of cancer therapeutics.,"['Qiao L', 'Niu L', 'Wang Z', 'Deng Z', 'Di D', 'Ma X', 'Zhou Y', 'Kong D', 'Wang Q', 'Yin J', 'Jin L', 'Sun J', 'Feng B', 'Lu W', 'Cai F', 'Guan N', 'Ye H.']",2025,Nat Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097656/
40097655,A Gremlin 1-expressing splenic niche cell population restrains chronic myeloid leukemia by antagonizing the BMP pathway.,"['Wang J', 'Xu P', 'Ji Z', 'Cheng C', 'Liu Y', 'Du G', 'Zhang S', 'Miao J', 'Wang D', 'Chen R', 'Li D', 'Zhang K', 'Zhao H', 'Sun Y', 'Chen X', 'Jing N', 'Liu K', 'He Y', 'Xi X', 'Zhang Y', 'Wang N', 'Xu L', 'Yao J', 'Gao X', 'Zhou J', 'Fan S', 'Wang X', 'Dong S', 'Chen F', 'Hou J', 'Zhang M', 'Gao WQ', 'Shen L', 'Zhang P', 'Zhu HH.']",2025,Nat Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097655/
40097646,The pathways for nanoparticle transport across tumour endothelium.,"['Wu JLY', 'Ji Q', 'Blackadar C', 'Nguyen LNM', 'Lin ZP', 'Sepahi Z', 'Stordy BP', 'Granda Farias A', 'Sindhwani S', 'Ngo W', 'Chan K', 'Habsid A', 'Moffat J', 'Chan WCW.']",2025,Nat Nanotechnol.,https://pubmed.ncbi.nlm.nih.gov/40097646/
40097588,SunTag-PE: a modular prime editing system enables versatile and efficient genome editing.,"['Liu J', 'Zhang J', 'Zhao T', 'Zhao M', 'Su M', 'Chen Y', 'Huang Z', 'Wang Y', 'Zhong C', 'Hu Z', 'Zhou P', 'Tian R', 'He D.']",2025,Commun Biol.,https://pubmed.ncbi.nlm.nih.gov/40097588/
40097581,Nuclear and genome dynamics underlying DNA double-strand break repair.,"['Chiolo I', 'Altmeyer M', 'Legube G', 'Mekhail K.']",2025,Nat Rev Mol Cell Biol.,https://pubmed.ncbi.nlm.nih.gov/40097581/
40097577,The fibroinflammatory response in cancer.,"['Xiao Z', 'Puré E.']",2025,Nat Rev Cancer.,https://pubmed.ncbi.nlm.nih.gov/40097577/
40097569,Unraveling the intricate molecular landscape and potential biomarkers in lung adenocarcinoma through integrative epigenomic and transcriptomic profiling.,"['Mukherjee A', 'Boonbangyang M', 'K S M.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097569/
40097561,Association between triglyceride glucose combined with body mass index and hypertension in the NHANES 2017 to 2020.,"['Zhao L', 'Zheng L', 'Wang R', 'Gong X', 'Wu Y', 'Han S', 'Liu L', 'Xue M.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097561/
40097546,ITGB5 is a prognostic factor in colorectal cancer and promotes cancer progression and metastasis through the Wnt signaling pathway.,"['Chen Z', 'Fang Y', 'Zhong S', 'Lin S', 'Yang X', 'Chen S.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097546/
40097544,Association of novel inflammatory markers with osteoporosis index in older spine osteoporosis patients: NHANES 1999-2018 cross-sectional study.,"['Yin W', 'Li X', 'Zheng S', 'Lai W', 'Chen C', 'He X', 'Gong K', 'He K', 'Hu S', 'Zheng J', 'Zeng G.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097544/
40097542,Unveiling the correlation between dietary fiber intake and endometriosis: a cross-sectional analysis of NHANES data.,"['Huang Y', 'Liang F', 'Wei Y', 'Huang J', 'Luo X', 'Xie B.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097542/
40097541,The synergistic antitumour effect of Carrimycin combined with 5-fluorouracil on colorectal cancer.,"['Shi C', 'Ma X', 'Zhang R', 'Lin Z', 'Zhou X.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097541/
40097530,MYBL2 promotes cell proliferation and inhibits cell apoptosis via PI3K/AKT and BCL2/BAX/Cleaved-caspase-3 signaling pathway in gastric cancer cells.,"['Chen J', 'Ji Z', 'Wu D', 'Wei S', 'Zhu W', 'Peng G', 'Hu M', 'Zhao Y', 'Wu H.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097530/
40097497,Triglyceride/high density lipoprotein cholesterol index and future cardiovascular events in diabetic patients without known cardiovascular disease.,"['Nakashima R', 'Ikeda S', 'Shinohara K', 'Matsumoto S', 'Yoshida D', 'Ono Y', 'Nakashima H', 'Miyamoto R', 'Matsushima S', 'Kishimoto J', 'Itoh H', 'Komuro I', 'Tsutsui H', 'Abe K.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097497/
40097489,Disproportionality analysis of post-marketing safety concerns associated with selumetinib in the FDA adverse event reporting system.,"['Liu F', 'Su H', 'Wei W.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097489/
40097482,Association of visceral adiposity index and chronic pain in US adults: a cross-sectional study.,"['Xu W', 'Shi R', 'Zhu Y', 'Feng W.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40097482/
40097464,The nuclear exosome co-factor MTR4 shapes the transcriptome for meiotic initiation.,"['Zhang L', 'Wang J', 'Tang Z', 'Lin Z', 'Su R', 'Hu N', 'Tang Y', 'Ge G', 'Fan J', 'Tong MH', 'Xue Y', 'Zhou Y', 'Cheng H.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097464/
40097446,Transcriptional heterogeneity shapes stress-adaptive responses in yeast.,"['Nadal-Ribelles M', 'Lieb G', 'Solé C', 'Matas Y', 'Szachnowski U', 'Andjus S', 'Quintana M', 'Romo M', 'Herrero AG', 'Morillon A', 'Pelet S', 'de Nadal E', 'Posas F.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097446/
40097442,SSUP-72/PINN-1 coordinates RNA-polymerase II 3' pausing and developmental gene expression in C. elegans.,"['Stubbe FX', 'Ponsard P', 'Steiner FA', 'Hermand D.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097442/
40097441,Asgard Arf GTPases can act as membrane-associating molecular switches with the potential to function in organelle biogenesis.,"['Zhu J', 'Xie R', 'Ren Q', 'Zhou J', 'Chen C', 'Xie MX', 'Zhou Y', 'Zhang Y', 'Liu N', 'Wang J', 'Zhang Z', 'Liu X', 'Yan W', 'Gong Q', 'Dong L', 'Zhu J', 'Wang F', 'Xie Z.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097441/
40097438,A molecular systems architecture of neuromuscular junction in amyotrophic lateral sclerosis.,"['Ayyadurai VAS', 'Deonikar P', 'Kamm RD.']",2025,NPJ Syst Biol Appl.,https://pubmed.ncbi.nlm.nih.gov/40097438/
40097437,Bacterial Hachiman complex executes DNA cleavage for antiphage defense.,"['Cui Y', 'Dai Z', 'Ouyang Y', 'Fu C', 'Wang Y', 'Chen X', 'Yang K', 'Zheng S', 'Wang W', 'Tao P', 'Guan Z', 'Zou T.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097437/
40097432,Genetically encoding ε-N-methacryllysine into proteins in live cells.,"['Zhu TY', 'Chen SY', 'Zhang M', 'Li H', 'Wu T', 'Ajiboye E', 'Wang JW', 'Jin BK', 'Liu DD', 'Zhou X', 'Huang H', 'Wan X', 'Sun K', 'Lu P', 'Fu Y', 'Yuan Y', 'Song H', 'Sablina AA', 'Tong C', 'Zhang L', 'Wu M', 'Wu H', 'Yang B.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097432/
40097430,Climate warming may undermine sleep duration and quality in repeated-measure study of 23 million records.,"['Li A', 'Luo H', 'Zhu Y', 'Zhang Z', 'Liu B', 'Kan H', 'Jia H', 'Wu Z', 'Guo Y', 'Chen R.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097430/
40097416,High glucose levels promote glycolysis and cholesterol synthesis via ERRα and suppress the autophagy-lysosomal pathway in endometrial cancer.,"['Mao X', 'Huang L', 'Liu X', 'Lin X', 'Wu Q', 'Wang X', 'Ren Y', 'Ma J', 'Zhang M', 'Lin Y', 'Ralser DJ', 'Mustea A', 'Chen G', 'Sun P.']",2025,Cell Death Dis.,https://pubmed.ncbi.nlm.nih.gov/40097416/
40097414,CD4 T cell dysfunction is associated with bacterial recrudescence during chronic tuberculosis.,"['Chang E', 'Cavallo K', 'Behar SM.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097414/
40097410,Organelle-tuning condition robustly fabricates energetic mitochondria for cartilage regeneration.,"['Chen X', 'Zhou Y', 'Yao W', 'Gao C', 'Sha Z', 'Yi J', 'Wang J', 'Liu X', 'Dai C', 'Zhang Y', 'Wu Z', 'Yao X', 'Zhou J', 'Liu H', 'Chen Y', 'Ouyang H.']",2025,Bone Res.,https://pubmed.ncbi.nlm.nih.gov/40097410/
40097405,"A decrease in Flavonifractor plautii and its product, phytosphingosine, predisposes individuals with phlegm-dampness constitution to metabolic disorders.","['Li L', 'Li T', 'Liang X', 'Zhu L', 'Fang Y', 'Dong L', 'Zheng Y', 'Xu X', 'Li M', 'Cai T', 'Zhao F', 'Xin M', 'Shao M', 'Guan Y', 'Liu M', 'Li F', 'Zhang C', 'Wang Q', 'Sun W', 'Zheng Y.']",2025,Cell Discov.,https://pubmed.ncbi.nlm.nih.gov/40097405/
40097403,Multi-omic analysis of SDHB-deficient pheochromocytomas and paragangliomas identifies metastasis and treatment-related molecular profiles.,"['Flynn A', 'Pattison AD', 'Balachander S', 'Boehm E', 'Bowen B', 'Dwight T', 'Rossello FJ', 'Hofmann O', 'Martelotto L', 'Zethoven M', 'Kirschner LS', 'Else T', 'Fishbein L', 'Gill AJ', 'Tischler AS', 'Giordano T', 'Prodanov T', 'Noble JR', 'Reddel RR', 'Trainer AH', 'Ghayee HK', 'Bourdeau I', 'Elston M', 'Ishak D', 'Ngeow Yuen Yie J', 'Hicks RJ', 'Crona J', 'Åkerström T', 'Stålberg P', 'Dahia P', 'Grimmond S', 'Clifton-Bligh R', 'Pacak K', 'Tothill RW.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097403/
40097401,Cortico-striatal circuit mechanisms drive the effects of D1 dopamine agonists on memory capacity in mice through cAMP/PKA signalling.,"['De Risi M', 'Cavezza D', 'Torromino G', 'Capalbo A', 'Cundin XB', 'Di Martino R', 'Alvino FG', 'Iemolo A', 'Speranza L', 'Perrone-Capano C', 'Crispino M', 'Cirillo C', 'Luini A', 'Sacco F', 'Grumati P', 'De Leonibus E.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097401/
40097400,Monocyte-lineage tumor infiltration predicts immunoradiotherapy response in advanced pretreated soft-tissue sarcoma: phase 2 trial results.,"['Levy A', 'Morel D', 'Texier M', 'Rodriguez-Ruiz ME', 'Bouarroudj L', 'Bouquet F', 'Bustillos A', 'Quevrin C', 'Clémenson C', 'Mondini M', 'Meziani L', 'Sun R', 'Zaghdoud N', 'Tselikas L', 'Assi T', 'Faron M', 'Honoré C', 'Ngo C', 'Verret B', 'Le Péchoux C', 'Le Cesne A', 'Ginhoux F', 'Massard C', 'Bahleda R', 'Deutsch E.']",2025,Signal Transduct Target Ther.,https://pubmed.ncbi.nlm.nih.gov/40097400/
40097395,Trans-Golgi network tethering factors regulate TBK1 trafficking and promote the STING-IFN-I pathway.,"['Wang J', 'Niu S', 'Hu X', 'Li T', 'Liu S', 'Tu Y', 'Shang Z', 'Zhao L', 'Xu P', 'Lin J', 'Chen L', 'Billadeau DD', 'Jia D.']",2025,Cell Discov.,https://pubmed.ncbi.nlm.nih.gov/40097395/
40097393,Histopathology based AI model predicts anti-angiogenic therapy response in renal cancer clinical trial.,"['Jasti J', 'Zhong H', 'Panwar V', 'Jarmale V', 'Miyata J', 'Carrillo D', 'Christie A', 'Rakheja D', 'Modrusan Z', 'Kadel EE 3rd', 'Beig N', 'Huseni M', 'Brugarolas J', 'Kapur P', 'Rajaram S.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097393/
40097392,A CPC-shelterin-BTR axis regulates mitotic telomere deprotection.,"['Romero-Zamora D', 'Rogers S', 'Low RRJ', 'Page SG', 'Lane BJE', 'Kosaka S', 'Robinson AB', 'French L', 'Lamm N', 'Ishikawa F', 'Hayashi MT', 'Cesare AJ.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097392/
40097390,"Systemic lupus erythematosus: updated insights on the pathogenesis, diagnosis, prevention and therapeutics.","['Dai X', 'Fan Y', 'Zhao X.']",2025,Signal Transduct Target Ther.,https://pubmed.ncbi.nlm.nih.gov/40097390/
40097388,IL-1 protects from fatal systemic candidiasis in mice by inhibiting oxidative phosphorylation and hypoxia.,"['Horn S', 'Schmid M', 'Berest I', 'Piattini F', 'Zhang J', 'de Bock K', 'Devuyst O', 'Nlandu Khodo S', 'Kisielow J', 'Kopf M.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097388/
40097387,Ubiquitination of gasdermin D N-terminal domain directs its membrane translocation and pore formation during pyroptosis.,"['Chu X', 'Zhang T', 'Bukhari I', 'Hu M', 'Xu J', 'Xing Y', 'Liang X', 'Zhang Z', 'Zheng P.']",2025,Cell Death Dis.,https://pubmed.ncbi.nlm.nih.gov/40097387/
40097385,Role of TRIM24 in the regulation of proteasome-autophagy crosstalk in bortezomib-resistant mantle cell lymphoma.,"['Bouvier C', 'Gonzalez-Santamarta M', 'Profitós-Pelejà N', 'Armengol M', 'Quinet G', 'Alasseur Q', 'Ceccato L', 'Xolalpa W', 'Freire R', 'Guillermet-Guibert J', 'Reybier K', 'Caminade AM', 'Beck HC', 'Carvalho AS', 'Matthiesen R', 'Rain JC', 'Sutherland JD', 'Barrio R', 'Roué G', 'Rodriguez MS.']",2025,Cell Death Discov.,https://pubmed.ncbi.nlm.nih.gov/40097385/
40097383,Endocrine-exocrine miR-503-322 drives aging-associated pancreatitis via targeting MKNK1 in acinar cells.,"['Liu K', 'Lv T', 'He L', 'Tang W', 'Zhang Y', 'Xiao X', 'Li Y', 'Chang X', 'Wang S', 'Pandol SJ', 'Li L', 'Han X', 'Zhu Y.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40097383/
40097379,Spatiotemporal single-cell architecture of gene expression in the Caenorhabditis elegans germ cells.,"['Li L', 'Tang X', 'Guo X', 'Rao D', 'Zeng L', 'Xue J', 'Liu S', 'Tu S', 'Shen EZ.']",2025,Cell Discov.,https://pubmed.ncbi.nlm.nih.gov/40097379/
40097358,External validation of a serum tumor marker algorithm for early prediction of no durable benefit to immunotherapy in metastastic non-small cell lung carcinoma.,"['Schuurbiers MMF', 'van Delft FA', 'Koffijberg H', 'IJzerman MJ', 'Monkhorst K', 'Ligtenberg MJL', 'van den Broek D', 'van Rossum HH', 'van den Heuvel MM.']",2025,Tumour Biol.,https://pubmed.ncbi.nlm.nih.gov/40097358/
40097356,Current status of generalized pustular psoriasis: Findings from a multicenter hospital-based survey of 127 Chinese patients.,"['Wang H', 'Xu J', 'Yu X', 'Hao S', 'Chen X', 'Peng B', 'Li X', 'Wang P', 'Miao C', 'Guo J', 'Hu Q', 'Su Z', 'Wang S', 'Yu C', 'Sun Q', 'Zhang M', 'Yang B', 'Li Y', 'Song Z', 'Geng S', 'Chen A', 'Xu Z', 'Zhang C', 'Lu Q', 'Lu Y', 'Jiang X', 'Wang G', 'Fang H', 'Sun Q', 'Liu J', 'Jin H.']",2025,Chin Med J (Engl).,https://pubmed.ncbi.nlm.nih.gov/40097356/
40097353,Etiology of nephrotic syndrome: insights from univariate and multivariate Mendelian randomization study.,"['Chan H', 'Yin H', 'Yang X', 'Zhang G', 'Wang M', 'Yang H', 'Li Q.']",2025,Ren Fail.,https://pubmed.ncbi.nlm.nih.gov/40097353/
40097341,Long nighttime sleep duration and risk of renal tubular damage: evidence from rural China and a Mendelian randomization analysis.,"['Quan J', 'Chen L', 'Chen W', 'Gong Z', 'Li S', 'Chen H', 'Huang Z', 'Yi B.']",2025,Ren Fail.,https://pubmed.ncbi.nlm.nih.gov/40097341/
40097336,Evidence-Based Recommendations for Managing Atopic Dermatitis in Pediatric Patients: A Systematic Review and Meta-Analysis From the Pediatric Dermatology Special Interest Group of IADVL.,"['Mahajan R', 'Sarkar R', 'Panda M', 'Katakam BK', 'Padhiyar J', 'Haritha T', 'Mohapatra L', 'Patro N', 'Vora R', 'Shah S', 'Gaurkar SP', 'Patel KB', 'Rangappa V; Members of SIG Pediatric Dermatology and IADVL Academy.']",2025,Int J Dermatol.,https://pubmed.ncbi.nlm.nih.gov/40097336/
40097330,Innate Immunity in Helicobacter pylori Infection and Gastric Oncogenesis.,"['Zhang Y', 'Yan Z', 'Jiao Y', 'Feng Y', 'Zhang S', 'Yang A.']",2025,Helicobacter.,https://pubmed.ncbi.nlm.nih.gov/40097330/
40097329,Single-cell RNA sequencing of peripheral blood mononuclear cells from bronchopulmonary dysplasia.,"['Liu Y', 'Yan C', 'Li Y', 'Zhou R', 'Lin X', 'Meng Q', 'Li S', 'Zhong L', 'Tan Y', 'Liu W.']",2025,Clin Transl Med.,https://pubmed.ncbi.nlm.nih.gov/40097329/
40097316,Recommendations from the European guidelines for the diagnosis and therapy of pancreatic exocrine insufficiency.,"['Vujasinovic M', 'Iglesia D', 'Dominguez-Muñoz JE', 'Löhr JM; European PEI Multidisciplinary Group.']",2025,Pancreatology.,https://pubmed.ncbi.nlm.nih.gov/40097316/
40097156,Epigenetics of Human Telomeres.,"['Bettin N', 'Vaurs M', 'Decottignies A.']",2025,Cold Spring Harb Perspect Biol.,https://pubmed.ncbi.nlm.nih.gov/40097156/
40097137,Defining lipedema's molecular hallmarks by multi-omics approach for disease prediction in women.,"['Straub LG', 'Funcke JB', 'Joffin N', 'Joung C', 'Al-Ghadban S', 'Zhao S', 'Zhu Q', 'Kruglikov IL', 'Zhu Y', 'Langlais PR', 'Gordillo R', 'Herbst KL', 'Scherer PE.']",2025,Metabolism.,https://pubmed.ncbi.nlm.nih.gov/40097137/
40097131,Exploring Alzheimer's Disease Treatment: Established Therapies and Novel Strategies for Future Care.,"['Soni U', 'Singh K', 'Jain D', 'Pujari R.']",2025,Eur J Pharmacol.,https://pubmed.ncbi.nlm.nih.gov/40097131/
40097123,TPI1 promotes p53 ubiquitination in bladder cancer by recruiting AKT to enhance MDM2 phosphorylation.,"['Wang C', 'Wan S', 'Li K', 'Chen S', 'Shu Y', 'Liu S', 'Yang L.']",2025,Pharmacol Res.,https://pubmed.ncbi.nlm.nih.gov/40097123/
40097073,Early toxicity of moderately hypofractionated radiation therapy in breast cancer patients receiving locoregional irradiation: First results of the UNICANCER HypoG-01 phase III trial.,"['Brion T', 'Ghodssighassemabadi R', 'Auzac G', 'Kirova Y', 'Racadot S', 'Benchalal M', 'Clavier JB', 'Brunaud C', 'Fouche-Chand ME', 'Argo-Leignel D', 'Peignaux-Casasnovas K', 'Benyoucef A', 'Pasquier D', 'Guilbert P', 'Blanchecotte J', 'Tallet-Richard A', 'Lamrani A', 'Bergeau M', 'Bielynite G', 'Ruffier A', 'Karamouza E', 'Michiels S', 'Rivera S.']",2025,Radiother Oncol.,https://pubmed.ncbi.nlm.nih.gov/40097073/
40097066,LKB1 activated by NaB inhibits the IL-4/STAT6 axis and ameliorates renal fibrosis through the suppression of M2 macrophage polarization.,"['Liang W', 'Wu H', 'Long Q', 'Lin H', 'Lv X', 'Ma W', 'Wu T', 'Li A', 'Zheng Q', 'Guo J', 'Chen X', 'Guo J', 'Sun D.']",2025,Life Sci.,https://pubmed.ncbi.nlm.nih.gov/40097066/
40097065,Fibrinogen-like 2 in tumor-associated macrophage-derived extracellular vesicles shapes an immunosuppressive microenvironment in colorectal liver metastases by promoting tumor stemness and neutrophil extracellular traps formation.,"['Zhou M', 'Guan B', 'Liu Y', 'Gu Q', 'Chen W', 'Xie B', 'Zhou M', 'Xiang J', 'Zhao S', 'Zhao Q', 'Yan D.']",2025,Cancer Lett.,https://pubmed.ncbi.nlm.nih.gov/40097065/
40097036,Early occurrence of hepatic encephalopathy following TIPS-insertion is linked to impaired survival: a multicenter cohort study.,"['Kabelitz MA', 'Sandmann L', 'Praktiknjo M', 'Mauz JB', 'Auer TA', 'Bruns T', 'Chang J', 'Fehrenbach U', 'Hinrichs J', 'Jansen C', 'Klöckner R', 'Kluwe J', 'Köhler M', 'Meyer C', 'Piecha F', 'Pollmanns MR', 'Ripoll C', 'Schultheiss M', 'Seifert LL', 'Stöhr F', 'Sturm L', 'Trebicka J', 'Zipprich A', 'Labenz C', 'Bettinger D', 'Maasoumy B; German Cirrhosis Study Group.']",2025,Clin Gastroenterol Hepatol.,https://pubmed.ncbi.nlm.nih.gov/40097036/
40097035,Testosterone replacement reduces morbidity and mortality for most patients with cirrhosis.,"['Tapper EB', 'Chen X', 'Parikh ND.']",2025,Clin Gastroenterol Hepatol.,https://pubmed.ncbi.nlm.nih.gov/40097035/
40097020,"Human scalp hair follicles can ""taste"": Chemosensory signalling via the bitter taste receptor, TAS2R4, inhibits hair growth ex vivo.","['Gherardini J', 'Rouillé T', 'Stone RC', 'Fehrholz M', 'Funk W', 'Rodríguez-Feliz J', 'Bauman AJ', 'Bíró T', 'Chéret J', 'Paus R.']",2025,Br J Dermatol.,https://pubmed.ncbi.nlm.nih.gov/40097020/
40096971,Effects of antidiabetic drugs on the level of serum uric acid in patients who have type 2 diabetes.,"['Wang G', 'Wang G.']",2025,Saudi Med J.,https://pubmed.ncbi.nlm.nih.gov/40096971/
40096963,"Potential therapeutic targets for Alzheimer's disease: Fibroblast growth factors and their regulation of ferroptosis, pyroptosis and autophagy.","['Li Y', 'Yang C', 'Liu X', 'Shu J', 'Zhao N', 'Sun Z', 'Tabish MS', 'Hong Y', 'Liu E', 'Wei N', 'Sun M.']",2025,Neuroscience.,https://pubmed.ncbi.nlm.nih.gov/40096963/
40096948,Nonlinear association between hemoglobin glycation index and mortality in ischemic stroke Patients: Insights from the MIMIC-IV database.,"['Huang X', 'Huang L', 'Tao H', 'Ren M', 'Yan L.']",2025,Diabetes Res Clin Pract.,https://pubmed.ncbi.nlm.nih.gov/40096948/
40096943,"Intestinal tissue-resident memory T cells: Characteristics, functions under physiological and pathological conditions and spatial specificity.","['Yan R', 'Jia D', 'Qi Y', 'Wang Q', 'Chen S.']",2025,J Adv Res.,https://pubmed.ncbi.nlm.nih.gov/40096943/
40096942,Deficit of neuronal EAAT2 impairs hippocampus CA3 neuron's activity and may induce depressive like behaviors.,"['Cheng K', 'Chen C', 'Zhou Q', 'Chen X', 'Xie P.']",2025,J Adv Res.,https://pubmed.ncbi.nlm.nih.gov/40096942/
40096938,Cardiac auscultation skills among medical trainees.,"['Zhang NS', 'Yang JY', 'Goldhaber JI', 'Phan BAP', 'Cheitlin MD.']",2025,Am Heart J.,https://pubmed.ncbi.nlm.nih.gov/40096938/
